store_id,cat_id,state_id,week_start,units,avg_price,snap_days,event_days,units_lag1,units_lag2,units_lag3,units_lag4,units_lag52
TX_1,FOODS,TX,2013-11-25,11634,3.2221131,1,1,11496.0,14441.0,13972.0,14047.0,11899.0
TX_1,FOODS,TX,2013-12-02,14652,3.221384,4,1,11634.0,11496.0,14441.0,13972.0,14733.0
TX_1,FOODS,TX,2013-12-09,14326,3.2189007,5,0,14652.0,11634.0,11496.0,14441.0,14409.0
TX_1,FOODS,TX,2013-12-16,13739,3.2193906,0,0,14326.0,14652.0,11634.0,11496.0,14600.0
TX_1,FOODS,TX,2013-12-23,11236,3.2172437,0,1,13739.0,14326.0,14652.0,11634.0,11278.0
TX_1,FOODS,TX,2013-12-30,13866,3.2165256,3,1,11236.0,13739.0,14326.0,14652.0,13581.0
TX_1,FOODS,TX,2014-01-06,15161,3.2170413,5,1,13866.0,11236.0,13739.0,14326.0,14737.0
TX_1,FOODS,TX,2014-01-13,14370,3.2157714,2,0,15161.0,13866.0,11236.0,13739.0,12869.0
TX_1,FOODS,TX,2014-01-20,12677,3.211468,0,1,14370.0,15161.0,13866.0,11236.0,11786.0
TX_1,FOODS,TX,2014-01-27,12629,3.2055838,1,1,12677.0,14370.0,15161.0,13866.0,13390.0
TX_1,FOODS,TX,2014-02-03,13459,3.2046669,5,0,12629.0,12677.0,14370.0,15161.0,14225.0
TX_1,FOODS,TX,2014-02-10,15730,3.2025168,4,1,13459.0,12629.0,12677.0,14370.0,15017.0
TX_1,FOODS,TX,2014-02-17,13307,3.1961064,0,1,15730.0,13459.0,12629.0,12677.0,13465.0
TX_1,FOODS,TX,2014-02-24,13274,3.1806371,1,0,13307.0,15730.0,13459.0,12629.0,14024.0
TX_1,FOODS,TX,2014-03-03,14751,3.186795,5,1,13274.0,13307.0,15730.0,13459.0,13167.0
TX_1,FOODS,TX,2014-03-10,15507,3.1863723,4,2,14751.0,13274.0,13307.0,15730.0,14137.0
TX_1,FOODS,TX,2014-03-17,13740,3.1851995,0,1,15507.0,14751.0,13274.0,13307.0,12185.0
TX_1,FOODS,TX,2014-03-24,13151,3.1781678,0,0,13740.0,15507.0,14751.0,13274.0,13568.0
TX_1,FOODS,TX,2014-03-31,15331,3.1779666,4,0,13151.0,13740.0,15507.0,14751.0,14177.0
TX_1,FOODS,TX,2014-04-07,16158,3.1835263,5,0,15331.0,13151.0,13740.0,15507.0,14753.0
TX_1,FOODS,TX,2014-04-14,16734,3.182635,1,1,16158.0,15331.0,13151.0,13740.0,13023.0
TX_1,FOODS,TX,2014-04-21,14634,3.1730518,0,1,16734.0,16158.0,15331.0,13151.0,11808.0
TX_1,FOODS,TX,2014-04-28,14603,3.176634,2,0,14634.0,16734.0,16158.0,15331.0,12766.0
TX_1,FOODS,TX,2014-05-05,15590,3.1755733,5,2,14603.0,14634.0,16734.0,16158.0,13746.0
TX_1,FOODS,TX,2014-05-12,15488,3.1762624,3,0,15590.0,14603.0,14634.0,16734.0,15406.0
TX_1,FOODS,TX,2014-05-19,13626,3.1795604,0,0,15488.0,15590.0,14603.0,14634.0,12927.0
TX_1,FOODS,TX,2014-05-26,13314,3.1785655,1,1,13626.0,15488.0,15590.0,14603.0,13078.0
TX_1,FOODS,TX,2014-06-02,16354,3.1837735,4,1,13314.0,13626.0,15488.0,15590.0,14985.0
TX_1,FOODS,TX,2014-06-09,15859,3.1940482,5,1,16354.0,13314.0,13626.0,15488.0,16293.0
TX_1,FOODS,TX,2014-06-16,15511,3.2028282,0,0,15859.0,16354.0,13314.0,13626.0,14713.0
TX_1,FOODS,TX,2014-06-23,12555,3.2106214,0,1,15511.0,15859.0,16354.0,13314.0,14303.0
TX_1,FOODS,TX,2014-06-30,16278,3.2269173,4,1,12555.0,15511.0,15859.0,16354.0,16422.0
TX_1,FOODS,TX,2014-07-07,17159,3.238312,5,0,16278.0,12555.0,15511.0,15859.0,15969.0
TX_1,FOODS,TX,2014-07-14,14902,3.2431505,1,0,17159.0,16278.0,12555.0,15511.0,13030.0
TX_1,FOODS,TX,2014-07-21,13846,3.243438,0,0,14902.0,17159.0,16278.0,12555.0,13251.0
TX_1,FOODS,TX,2014-07-28,15304,3.2425983,2,1,13846.0,14902.0,17159.0,16278.0,15175.0
TX_1,FOODS,TX,2014-08-04,15822,3.2328217,4,0,15304.0,13846.0,14902.0,17159.0,16263.0
TX_1,FOODS,TX,2014-08-11,16417,3.2369494,4,0,15822.0,15304.0,13846.0,14902.0,14839.0
TX_1,FOODS,TX,2014-08-18,14978,3.239945,0,0,16417.0,15822.0,15304.0,13846.0,16106.0
TX_1,FOODS,TX,2014-08-25,13436,3.2392657,0,0,14978.0,16417.0,15822.0,15304.0,15901.0
TX_1,FOODS,TX,2014-09-01,15218,3.2382052,5,1,13436.0,14978.0,16417.0,15822.0,17390.0
TX_1,FOODS,TX,2014-09-08,15308,3.241388,4,0,15218.0,13436.0,14978.0,16417.0,17770.0
TX_1,FOODS,TX,2014-09-15,13977,3.2439582,1,0,15308.0,15218.0,13436.0,14978.0,14637.0
TX_1,FOODS,TX,2014-09-22,12794,3.246023,0,0,13977.0,15308.0,15218.0,13436.0,13884.0
TX_1,FOODS,TX,2014-09-29,14343,3.2483838,3,1,12794.0,13977.0,15308.0,15218.0,14873.0
TX_1,FOODS,TX,2014-10-06,14199,3.252849,5,0,14343.0,12794.0,13977.0,15308.0,16092.0
TX_1,FOODS,TX,2014-10-13,13973,3.2543318,2,1,14199.0,14343.0,12794.0,13977.0,14285.0
TX_1,FOODS,TX,2014-10-20,12202,3.2557368,0,0,13973.0,14199.0,14343.0,12794.0,12872.0
TX_1,FOODS,TX,2014-10-27,13074,3.2564468,1,1,12202.0,13973.0,14199.0,14343.0,14047.0
TX_1,FOODS,TX,2014-11-03,14216,3.2592854,5,0,13074.0,12202.0,13973.0,14199.0,13972.0
TX_1,FOODS,TX,2014-11-10,14082,3.2637737,4,1,14216.0,13074.0,12202.0,13973.0,14441.0
TX_1,FOODS,TX,2014-11-17,12670,3.264053,0,0,14082.0,14216.0,13074.0,12202.0,11496.0
TX_1,FOODS,TX,2014-11-24,13098,3.2634628,0,1,12670.0,14082.0,14216.0,13074.0,11634.0
TX_1,FOODS,TX,2014-12-01,13834,3.267969,5,0,13098.0,12670.0,14082.0,14216.0,14652.0
TX_1,FOODS,TX,2014-12-08,13729,3.2738361,4,0,13834.0,13098.0,12670.0,14082.0,14326.0
TX_1,FOODS,TX,2014-12-15,14523,3.277654,1,0,13729.0,13834.0,13098.0,12670.0,13739.0
TX_1,FOODS,TX,2014-12-22,10956,3.2751176,0,2,14523.0,13729.0,13834.0,13098.0,11236.0
TX_1,FOODS,TX,2014-12-29,13024,3.2755544,2,1,10956.0,14523.0,13729.0,13834.0,13866.0
TX_1,FOODS,TX,2015-01-05,14623,3.2809837,5,1,13024.0,10956.0,14523.0,13729.0,15161.0
TX_1,FOODS,TX,2015-01-12,14706,3.2784085,3,0,14623.0,13024.0,10956.0,14523.0,14370.0
TX_1,FOODS,TX,2015-01-19,13431,3.2750225,0,1,14706.0,14623.0,13024.0,10956.0,12677.0
TX_1,FOODS,TX,2015-01-26,13856,3.2744753,1,1,13431.0,14706.0,14623.0,13024.0,12629.0
TX_1,FOODS,TX,2015-02-02,15132,3.2831142,4,0,13856.0,13431.0,14706.0,14623.0,13459.0
TX_1,FOODS,TX,2015-02-09,15535,3.2883286,5,1,15132.0,13856.0,13431.0,14706.0,15730.0
TX_1,FOODS,TX,2015-02-16,12492,3.2843785,0,2,15535.0,15132.0,13856.0,13431.0,13307.0
TX_1,FOODS,TX,2015-02-23,12228,3.2885022,1,1,12492.0,15535.0,15132.0,13856.0,13274.0
TX_1,FOODS,TX,2015-03-02,13657,3.2977846,4,1,12228.0,12492.0,15535.0,15132.0,14751.0
TX_1,FOODS,TX,2015-03-09,14780,3.3013346,5,0,13657.0,12228.0,12492.0,15535.0,15507.0
TX_1,FOODS,TX,2015-03-16,14048,3.3018975,0,1,14780.0,13657.0,12228.0,12492.0,13740.0
TX_1,FOODS,TX,2015-03-23,12324,3.2988346,0,0,14048.0,14780.0,13657.0,12228.0,13151.0
TX_1,FOODS,TX,2015-03-30,15156,3.3001149,3,1,12324.0,14048.0,14780.0,13657.0,15331.0
TX_1,FOODS,TX,2015-04-06,14253,3.2976327,5,2,15156.0,12324.0,14048.0,14780.0,16158.0
TX_1,FOODS,TX,2015-04-13,13702,3.3005745,2,0,14253.0,15156.0,12324.0,14048.0,16734.0
TX_1,FOODS,TX,2015-04-20,13009,3.2983851,0,0,13702.0,14253.0,15156.0,12324.0,14634.0
TX_1,FOODS,TX,2015-04-27,13785,3.30046,2,0,13009.0,13702.0,14253.0,15156.0,14603.0
TX_1,FOODS,TX,2015-05-04,14062,3.3062918,4,2,13785.0,13009.0,13702.0,14253.0,15590.0
TX_1,FOODS,TX,2015-05-11,14287,3.3121808,4,0,14062.0,13785.0,13009.0,13702.0,15488.0
TX_1,FOODS,TX,2015-05-18,12957,3.3115463,0,0,14287.0,14062.0,13785.0,13009.0,13626.0
TX_1,FOODS,TX,2015-05-25,12612,3.3141434,0,1,12957.0,14287.0,14062.0,13785.0,13314.0
TX_1,FOODS,TX,2015-06-01,15373,3.3143933,5,1,12612.0,12957.0,14287.0,14062.0,16354.0
TX_1,FOODS,TX,2015-06-08,15745,3.3169038,4,0,15373.0,12612.0,12957.0,14287.0,15859.0
TX_1,FOODS,TX,2015-06-15,16090,3.3175054,1,3,15745.0,15373.0,12612.0,12957.0,15511.0
TX_1,FOODS,TX,2015-06-22,13026,3.316866,0,0,16090.0,15745.0,15373.0,12612.0,12555.0
TX_1,FOODS,TX,2015-06-29,14658,3.3154426,3,1,13026.0,16090.0,15745.0,15373.0,16278.0
TX_1,FOODS,TX,2015-07-06,15650,3.3150678,5,0,14658.0,13026.0,16090.0,15745.0,17159.0
TX_1,FOODS,TX,2015-07-13,16282,3.3159883,2,1,15650.0,14658.0,13026.0,16090.0,14902.0
TX_1,FOODS,TX,2015-07-20,15135,3.312586,0,0,16282.0,15650.0,14658.0,13026.0,13846.0
TX_1,FOODS,TX,2015-07-27,14715,3.307636,1,0,15135.0,16282.0,15650.0,14658.0,15304.0
TX_1,FOODS,TX,2015-08-03,16823,3.305797,5,0,14715.0,15135.0,16282.0,15650.0,15822.0
TX_1,FOODS,TX,2015-08-10,15237,3.308498,4,0,16823.0,14715.0,15135.0,16282.0,16417.0
TX_1,FOODS,TX,2015-08-17,13236,3.306807,0,0,15237.0,16823.0,14715.0,15135.0,14978.0
TX_1,FOODS,TX,2015-08-24,12114,3.308637,0,0,13236.0,15237.0,16823.0,14715.0,13436.0
TX_1,FOODS,TX,2015-08-31,13072,3.3047695,4,0,12114.0,13236.0,15237.0,16823.0,15218.0
TX_1,FOODS,TX,2015-09-07,14471,3.300869,5,1,13072.0,12114.0,13236.0,15237.0,15308.0
TX_1,FOODS,TX,2015-09-14,14185,3.3052514,1,0,14471.0,13072.0,12114.0,13236.0,13977.0
TX_1,FOODS,TX,2015-09-21,13171,3.3054793,0,1,14185.0,14471.0,13072.0,12114.0,12794.0
TX_1,FOODS,TX,2015-09-28,13356,3.307113,2,0,13171.0,14185.0,14471.0,13072.0,14343.0
TX_1,FOODS,TX,2015-10-05,14940,3.3081422,5,0,13356.0,13171.0,14185.0,14471.0,14199.0
TX_1,FOODS,TX,2015-10-12,14113,3.311378,3,1,14940.0,13356.0,13171.0,14185.0,13973.0
TX_1,FOODS,TX,2015-10-19,12392,3.3130028,0,0,14113.0,14940.0,13356.0,13171.0,12202.0
TX_1,FOODS,TX,2015-10-26,11900,3.3150935,1,1,12392.0,14113.0,14940.0,13356.0,13074.0
TX_1,FOODS,TX,2015-11-02,12044,3.3160176,4,0,11900.0,12392.0,14113.0,14940.0,14216.0
TX_1,FOODS,TX,2015-11-09,12640,3.3153014,5,1,12044.0,11900.0,12392.0,14113.0,14082.0
TX_1,FOODS,TX,2015-11-16,12358,3.315387,0,0,12640.0,12044.0,11900.0,12392.0,12670.0
TX_1,FOODS,TX,2015-11-23,11798,3.317683,0,1,12358.0,12640.0,12044.0,11900.0,13098.0
TX_1,FOODS,TX,2015-11-30,11871,3.3207586,4,0,11798.0,12358.0,12640.0,12044.0,13834.0
TX_1,FOODS,TX,2015-12-07,12490,3.3224566,5,0,11871.0,11798.0,12358.0,12640.0,13729.0
TX_1,FOODS,TX,2015-12-14,13281,3.3224945,1,1,12490.0,11871.0,11798.0,12358.0,14523.0
TX_1,FOODS,TX,2015-12-21,10667,3.3225224,0,1,13281.0,12490.0,11871.0,11798.0,10956.0
TX_1,FOODS,TX,2015-12-28,11795,3.3226695,2,1,10667.0,13281.0,12490.0,11871.0,13024.0
TX_1,FOODS,TX,2016-01-04,13146,3.3222606,4,1,11795.0,10667.0,13281.0,12490.0,14623.0
TX_1,FOODS,TX,2016-01-11,14512,3.3223512,4,0,13146.0,11795.0,10667.0,13281.0,14706.0
TX_1,FOODS,TX,2016-01-18,12615,3.3230212,0,1,14512.0,13146.0,11795.0,10667.0,13431.0
TX_1,FOODS,TX,2016-01-25,11723,3.3220253,0,0,12615.0,14512.0,13146.0,11795.0,13856.0
TX_1,FOODS,TX,2016-02-01,14090,3.3208232,5,1,11723.0,12615.0,14512.0,13146.0,15132.0
TX_1,FOODS,TX,2016-02-08,14655,3.3207228,4,2,14090.0,11723.0,12615.0,14512.0,15535.0
TX_1,FOODS,TX,2016-02-15,14520,3.3202446,1,2,14655.0,14090.0,11723.0,12615.0,12492.0
TX_1,FOODS,TX,2016-02-22,12706,3.3184183,0,0,14520.0,14655.0,14090.0,11723.0,12228.0
TX_1,FOODS,TX,2016-02-29,13893,3.318131,4,0,12706.0,14520.0,14655.0,14090.0,13657.0
TX_1,FOODS,TX,2016-03-07,14194,3.3199255,5,0,13893.0,12706.0,14520.0,14655.0,14780.0
TX_1,FOODS,TX,2016-03-14,14821,3.318781,1,1,14194.0,13893.0,12706.0,14520.0,14048.0
TX_1,FOODS,TX,2016-03-21,14737,3.3175385,0,2,14821.0,14194.0,13893.0,12706.0,12324.0
TX_1,FOODS,TX,2016-03-28,13652,3.320191,2,0,14737.0,14821.0,14194.0,13893.0,15156.0
TX_1,FOODS,TX,2016-04-04,15400,3.3202357,4,0,13652.0,14737.0,14821.0,14194.0,14253.0
TX_1,FOODS,TX,2016-04-11,14792,3.3196044,4,0,15400.0,13652.0,14737.0,14821.0,13702.0
TX_1,FOODS,TX,2016-04-18,14890,3.3227081,0,0,14792.0,15400.0,13652.0,14737.0,13009.0
TX_1,FOODS,TX,2016-04-25,14954,3.3232837,1,2,14890.0,14792.0,15400.0,13652.0,13785.0
TX_1,FOODS,TX,2016-05-02,14712,3.3249738,4,2,14954.0,14890.0,14792.0,15400.0,14062.0
TX_1,FOODS,TX,2016-05-09,16884,3.3234177,5,0,14712.0,14954.0,14890.0,14792.0,14287.0
TX_1,FOODS,TX,2016-05-16,15795,3.3171391,0,0,16884.0,14712.0,14954.0,14890.0,12957.0
TX_1,HOBBIES,TX,2011-01-31,1344,4.673028,4,1,,,,,
TX_1,HOBBIES,TX,2011-02-07,1370,4.64458,5,0,1344.0,,,,
TX_1,HOBBIES,TX,2011-02-14,1274,4.5724607,1,1,1370.0,1344.0,,,
TX_1,HOBBIES,TX,2011-02-21,1268,4.54468,0,1,1274.0,1370.0,1344.0,,
TX_1,HOBBIES,TX,2011-02-28,1035,4.556955,4,0,1268.0,1274.0,1370.0,1344.0,
TX_1,HOBBIES,TX,2011-03-07,1249,4.589547,5,1,1035.0,1268.0,1274.0,1370.0,
TX_1,HOBBIES,TX,2011-03-14,1225,4.639872,1,3,1249.0,1035.0,1268.0,1274.0,
TX_1,HOBBIES,TX,2011-03-21,1228,4.626058,0,0,1225.0,1249.0,1035.0,1268.0,
TX_1,HOBBIES,TX,2011-03-28,1530,4.608178,2,0,1228.0,1225.0,1249.0,1035.0,
TX_1,HOBBIES,TX,2011-04-04,1270,4.6385064,4,0,1530.0,1228.0,1225.0,1249.0,
TX_1,HOBBIES,TX,2011-04-11,1265,4.6322227,4,0,1270.0,1530.0,1228.0,1225.0,
TX_1,HOBBIES,TX,2011-04-18,1196,4.627575,0,1,1265.0,1270.0,1530.0,1228.0,
TX_1,HOBBIES,TX,2011-04-25,1376,4.636056,1,1,1196.0,1265.0,1270.0,1530.0,
TX_1,HOBBIES,TX,2011-05-02,1215,4.670305,4,2,1376.0,1196.0,1265.0,1270.0,
TX_1,HOBBIES,TX,2011-05-09,1325,4.7104006,5,0,1215.0,1376.0,1196.0,1265.0,
TX_1,HOBBIES,TX,2011-05-16,1408,4.7000475,0,0,1325.0,1215.0,1376.0,1196.0,
TX_1,HOBBIES,TX,2011-05-23,1221,4.695885,0,0,1408.0,1325.0,1215.0,1376.0,
TX_1,HOBBIES,TX,2011-05-30,1468,4.6813045,3,2,1221.0,1408.0,1325.0,1215.0,
TX_1,HOBBIES,TX,2011-06-06,1282,4.6779485,5,1,1468.0,1221.0,1408.0,1325.0,
TX_1,HOBBIES,TX,2011-06-13,1328,4.674919,2,1,1282.0,1468.0,1221.0,1408.0,
TX_1,HOBBIES,TX,2011-06-20,1245,4.6615853,0,0,1328.0,1282.0,1468.0,1221.0,
TX_1,HOBBIES,TX,2011-06-27,1317,4.642799,2,0,1245.0,1328.0,1282.0,1468.0,
TX_1,HOBBIES,TX,2011-07-04,1424,4.6268616,4,1,1317.0,1245.0,1328.0,1282.0,
TX_1,HOBBIES,TX,2011-07-11,1295,4.605975,4,0,1424.0,1317.0,1245.0,1328.0,
TX_1,HOBBIES,TX,2011-07-18,1451,4.5848413,0,0,1295.0,1424.0,1317.0,1245.0,
TX_1,HOBBIES,TX,2011-07-25,1469,4.5848413,0,0,1451.0,1295.0,1424.0,1317.0,
TX_1,HOBBIES,TX,2011-08-01,1455,4.5853662,5,1,1469.0,1451.0,1295.0,1424.0,
TX_1,HOBBIES,TX,2011-08-08,1439,4.582648,4,0,1455.0,1469.0,1451.0,1295.0,
TX_1,HOBBIES,TX,2011-08-15,1296,4.575465,1,0,1439.0,1455.0,1469.0,1451.0,
TX_1,HOBBIES,TX,2011-08-22,1145,4.589058,0,0,1296.0,1439.0,1455.0,1469.0,
TX_1,HOBBIES,TX,2011-08-29,1348,4.6092877,2,1,1145.0,1296.0,1439.0,1455.0,
TX_1,HOBBIES,TX,2011-09-05,1242,4.6181536,5,1,1348.0,1145.0,1296.0,1439.0,
TX_1,HOBBIES,TX,2011-09-12,1156,4.6131973,3,0,1242.0,1348.0,1145.0,1296.0,
TX_1,HOBBIES,TX,2011-09-19,1080,4.61415,0,0,1156.0,1242.0,1348.0,1145.0,
TX_1,HOBBIES,TX,2011-09-26,1262,4.6179075,1,0,1080.0,1156.0,1242.0,1348.0,
TX_1,HOBBIES,TX,2011-10-03,1282,4.615544,5,0,1262.0,1080.0,1156.0,1242.0,
TX_1,HOBBIES,TX,2011-10-10,1234,4.5881333,4,1,1282.0,1262.0,1080.0,1156.0,
TX_1,HOBBIES,TX,2011-10-17,1505,4.552903,0,0,1234.0,1282.0,1262.0,1080.0,
TX_1,HOBBIES,TX,2011-10-24,1346,4.546197,0,0,1505.0,1234.0,1282.0,1262.0,
TX_1,HOBBIES,TX,2011-10-31,1599,4.5475316,4,1,1346.0,1505.0,1234.0,1282.0,
TX_1,HOBBIES,TX,2011-11-07,1292,4.546304,5,2,1599.0,1346.0,1505.0,1234.0,
TX_1,HOBBIES,TX,2011-11-14,1182,4.5427966,1,0,1292.0,1599.0,1346.0,1505.0,
TX_1,HOBBIES,TX,2011-11-21,1151,4.534379,0,1,1182.0,1292.0,1599.0,1346.0,
TX_1,HOBBIES,TX,2011-11-28,1445,4.534379,2,0,1151.0,1182.0,1292.0,1599.0,
TX_1,HOBBIES,TX,2011-12-05,1186,4.5355744,5,0,1445.0,1151.0,1182.0,1292.0,
TX_1,HOBBIES,TX,2011-12-12,1322,4.53982,3,0,1186.0,1445.0,1151.0,1182.0,
TX_1,HOBBIES,TX,2011-12-19,1057,4.542964,0,1,1322.0,1186.0,1445.0,1151.0,
TX_1,HOBBIES,TX,2011-12-26,1286,4.5442414,1,2,1057.0,1322.0,1186.0,1445.0,
TX_1,HOBBIES,TX,2012-01-02,1308,4.548075,4,1,1286.0,1057.0,1322.0,1186.0,
TX_1,HOBBIES,TX,2012-01-09,1122,4.555686,5,0,1308.0,1286.0,1057.0,1322.0,
TX_1,HOBBIES,TX,2012-01-16,1271,4.567485,0,1,1122.0,1308.0,1286.0,1057.0,
TX_1,HOBBIES,TX,2012-01-23,1260,4.5598702,0,0,1271.0,1122.0,1308.0,1286.0,
TX_1,HOBBIES,TX,2012-01-30,1489,4.561216,3,1,1260.0,1271.0,1122.0,1308.0,1344.0
TX_1,HOBBIES,TX,2012-02-06,1283,4.5680394,5,0,1489.0,1260.0,1271.0,1122.0,1370.0
TX_1,HOBBIES,TX,2012-02-13,1466,4.592318,2,1,1283.0,1489.0,1260.0,1271.0,1274.0
TX_1,HOBBIES,TX,2012-02-20,1527,4.62415,0,2,1466.0,1283.0,1489.0,1260.0,1268.0
TX_1,HOBBIES,TX,2012-02-27,1336,4.6643987,2,1,1527.0,1466.0,1283.0,1489.0,1035.0
TX_1,HOBBIES,TX,2012-03-05,1414,4.7079787,5,1,1336.0,1527.0,1466.0,1283.0,1249.0
TX_1,HOBBIES,TX,2012-03-12,1313,4.7348547,3,1,1414.0,1336.0,1527.0,1466.0,1225.0
TX_1,HOBBIES,TX,2012-03-19,1380,4.750994,0,0,1313.0,1414.0,1336.0,1527.0,1228.0
TX_1,HOBBIES,TX,2012-03-26,1336,4.750299,1,0,1380.0,1313.0,1414.0,1336.0,1530.0
TX_1,HOBBIES,TX,2012-04-02,1622,4.7424073,4,1,1336.0,1380.0,1313.0,1414.0,1270.0
TX_1,HOBBIES,TX,2012-04-09,1510,4.743392,5,2,1622.0,1336.0,1380.0,1313.0,1265.0
TX_1,HOBBIES,TX,2012-04-16,1492,4.7292314,0,0,1510.0,1622.0,1336.0,1380.0,1196.0
TX_1,HOBBIES,TX,2012-04-23,1544,4.681557,0,0,1492.0,1510.0,1622.0,1336.0,1376.0
TX_1,HOBBIES,TX,2012-04-30,1507,4.6417437,4,1,1544.0,1492.0,1510.0,1622.0,1215.0
TX_1,HOBBIES,TX,2012-05-07,1287,4.624728,5,1,1507.0,1544.0,1492.0,1510.0,1325.0
TX_1,HOBBIES,TX,2012-05-14,1305,4.632053,1,0,1287.0,1507.0,1544.0,1492.0,1408.0
TX_1,HOBBIES,TX,2012-05-21,1244,4.6261644,0,0,1305.0,1287.0,1507.0,1544.0,1221.0
TX_1,HOBBIES,TX,2012-05-28,1381,4.615583,2,1,1244.0,1305.0,1287.0,1507.0,1468.0
TX_1,HOBBIES,TX,2012-06-04,1648,4.6342773,4,0,1381.0,1244.0,1305.0,1287.0,1282.0
TX_1,HOBBIES,TX,2012-06-11,1380,4.6455984,4,2,1648.0,1381.0,1244.0,1305.0,1328.0
TX_1,HOBBIES,TX,2012-06-18,1530,4.667106,0,1,1380.0,1648.0,1381.0,1244.0,1245.0
TX_1,HOBBIES,TX,2012-06-25,1492,4.754241,1,0,1530.0,1380.0,1648.0,1381.0,1317.0
TX_1,HOBBIES,TX,2012-07-02,1210,4.921857,4,1,1492.0,1530.0,1380.0,1648.0,1424.0
TX_1,HOBBIES,TX,2012-07-09,1423,4.967972,5,0,1210.0,1492.0,1530.0,1380.0,1295.0
TX_1,HOBBIES,TX,2012-07-16,1440,5.0311065,0,1,1423.0,1210.0,1492.0,1530.0,1451.0
TX_1,HOBBIES,TX,2012-07-23,1237,5.0365243,0,0,1440.0,1423.0,1210.0,1492.0,1469.0
TX_1,HOBBIES,TX,2012-07-30,1212,5.0566773,3,0,1237.0,1440.0,1423.0,1210.0,1455.0
TX_1,HOBBIES,TX,2012-08-06,1230,5.1263022,5,0,1212.0,1237.0,1440.0,1423.0,1439.0
TX_1,HOBBIES,TX,2012-08-13,1296,5.150651,2,1,1230.0,1212.0,1237.0,1440.0,1296.0
TX_1,HOBBIES,TX,2012-08-20,1252,5.1457696,0,0,1296.0,1230.0,1212.0,1237.0,1145.0
TX_1,HOBBIES,TX,2012-08-27,1183,5.15176,1,0,1252.0,1296.0,1230.0,1212.0,1348.0
TX_1,HOBBIES,TX,2012-09-03,1302,5.1635194,5,1,1183.0,1252.0,1296.0,1230.0,1242.0
TX_1,HOBBIES,TX,2012-09-10,1150,5.157191,4,0,1302.0,1183.0,1252.0,1296.0,1156.0
TX_1,HOBBIES,TX,2012-09-17,1329,5.1645427,0,0,1150.0,1302.0,1183.0,1252.0,1080.0
TX_1,HOBBIES,TX,2012-09-24,1163,5.1927986,0,0,1329.0,1150.0,1302.0,1183.0,1262.0
TX_1,HOBBIES,TX,2012-10-01,1240,5.2099833,5,0,1163.0,1329.0,1150.0,1302.0,1282.0
TX_1,HOBBIES,TX,2012-10-08,1276,5.2065725,4,1,1240.0,1163.0,1329.0,1150.0,1234.0
TX_1,HOBBIES,TX,2012-10-15,1319,5.203045,1,0,1276.0,1240.0,1163.0,1329.0,1505.0
TX_1,HOBBIES,TX,2012-10-22,1123,5.2092586,0,1,1319.0,1276.0,1240.0,1163.0,1346.0
TX_1,HOBBIES,TX,2012-10-29,1289,5.210096,2,1,1123.0,1319.0,1276.0,1240.0,1599.0
TX_1,HOBBIES,TX,2012-11-05,1136,5.2089,5,1,1289.0,1123.0,1319.0,1276.0,1292.0
TX_1,HOBBIES,TX,2012-11-12,1117,5.213168,3,0,1136.0,1289.0,1123.0,1319.0,1182.0
TX_1,HOBBIES,TX,2012-11-19,1071,5.227112,0,1,1117.0,1136.0,1289.0,1123.0,1151.0
TX_1,HOBBIES,TX,2012-11-26,1151,5.220132,1,0,1071.0,1117.0,1136.0,1289.0,1445.0
TX_1,HOBBIES,TX,2012-12-03,1275,5.2314315,5,0,1151.0,1071.0,1117.0,1136.0,1186.0
TX_1,HOBBIES,TX,2012-12-10,1174,5.2376246,4,1,1275.0,1151.0,1071.0,1117.0,1322.0
TX_1,HOBBIES,TX,2012-12-17,1257,5.2376246,0,0,1174.0,1275.0,1151.0,1071.0,1057.0
TX_1,HOBBIES,TX,2012-12-24,909,5.233417,0,1,1257.0,1174.0,1275.0,1151.0,1286.0
TX_1,HOBBIES,TX,2012-12-31,942,5.2317114,4,1,909.0,1257.0,1174.0,1275.0,1308.0
TX_1,HOBBIES,TX,2013-01-07,1068,5.252498,5,1,942.0,909.0,1257.0,1174.0,1122.0
TX_1,HOBBIES,TX,2013-01-14,1028,5.2479825,1,0,1068.0,942.0,909.0,1257.0,1271.0
TX_1,HOBBIES,TX,2013-01-21,1451,5.2449756,0,1,1028.0,1068.0,942.0,909.0,1260.0
TX_1,HOBBIES,TX,2013-01-28,1394,5.245066,2,1,1451.0,1028.0,1068.0,942.0,1489.0
TX_1,HOBBIES,TX,2013-02-04,1278,5.238485,4,0,1394.0,1451.0,1028.0,1068.0,1283.0
TX_1,HOBBIES,TX,2013-02-11,1421,5.229655,4,2,1278.0,1394.0,1451.0,1028.0,1466.0
TX_1,HOBBIES,TX,2013-02-18,1604,5.2371936,0,3,1421.0,1278.0,1394.0,1451.0,1527.0
TX_1,HOBBIES,TX,2013-02-25,1413,5.249049,2,0,1604.0,1421.0,1278.0,1394.0,1336.0
TX_1,HOBBIES,TX,2013-03-04,1274,5.246485,4,0,1413.0,1604.0,1421.0,1278.0,1414.0
TX_1,HOBBIES,TX,2013-03-11,1656,5.267939,4,1,1274.0,1413.0,1604.0,1421.0,1313.0
TX_1,HOBBIES,TX,2013-03-18,1557,5.2605658,0,0,1656.0,1274.0,1413.0,1604.0,1380.0
